# Russian CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
королева	2
дождь	2
отдал	2
бывший	2
едет	2
во-первых	2
танцевать	2
пива	2
причин	2
обязан	2
проклятье	2
колледж	2
мозга	2
оставайся	2
системы	2
карты	2
просить	2
садитесь	2
хорошей	2
душ	2
смогут	2
камень	2
волнуйтесь	2
страну	2
звонить	2
проводить	2
ура	2
мёртв	2
смотрит	2
детям	2
мужчиной	2
труп	2
вино	2
армии	2
убивал	2
вкусно	2
заставляет	2
любое	2
которыми	2
твоём	2
малышка	2
эбби	2
правило	2
кровать	2
кабинет	2
чарльз	2
баре	2
действия	2
ситуацию	2
убрать	2
жениться	2
ходил	2
джона	2
исчез	2
келли	2
погиб	2
зрения	2
счастье	2
желаю	2
давление	2
душе	2
м-р	2
взгляни	2
основном	2
прошел	2
душа	2
свадьбу	2
тюрьмы	2
отдохнуть	2
фунтов	2
встать	2
произойдет	2
дженни	2
миллион	2
святого	2
глубоко	2
сзади	2
святой	2
подобного	2
предложил	2
пит	2
значение	2
отеле	2
позади	2
идеально	2
занимаюсь	2
занимался	2
нескольких	2
подобное	2
мозги	2
несчастный	2
рассказывал	2
считаете	2
выходи	2
in	2
полной	2
нью-йорке	2
свадьбы	2
мамочка	2
страх	2
появится	2
банк	2
носить	2
отпечатки	2
ничем	2
чак	2
возрасте	2
горжусь	2
выиграл	2
принесла	2
встрече	2
нибудь	2
приходить	2
следить	2
лео	2
ног	2
лекарство	2
лучшим	2
тип	2
умирает	2
признать	2
воспоминания	2
имеют	2
защиты	2
билет	2
выпьем	2
работаем	2
купила	2
выиграть	2
трогай	2
магазине	2
красный	2
петь	2
название	2
вытащить	2
сестру	2
отвечать	2
отпустите	2
кевин	2
контролировать	2
чёрта	2
власть	2
вторая	2
волноваться	2
бросила	2
спрашиваю	2
секса	2
данный	2
l	2
красивый	2
джентльмены	2
суть	2
уши	2
оставили	2
начинаю	2
сотни	2
связаться	2
окна	2
доброй	2
майор	2
держаться	2
цру	2
штаны	2
занята	2
отвали	2
цвет	2
получу	2
сидел	2
случается	2
хозяин	2
учиться	2
некоторых	2
прошли	2
погодите	2
некоторое	2
братом	2
считают	2
новым	2
показалось	2
целую	2
поблагодарить	2
количество	2
лекарства	2
сумасшедший	2
расскажите	2
ожидал	2
элис	2
умрет	2
грейс	2
слухи	2
участок	2
улицу	2
классно	2
животных	2
изменилось	2
странный	2
передай	2
ди	2
надеялся	2
собственной	2
гости	2
как-нибудь	2
дэн	2
контроль	2
грудь	2
братья	2
миль	2
