# Spanish CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
asustado	2
puedan	2
sexy	2
genio	2
recuperar	2
creemos	2
lengua	2
ladrón	2
intenté	2
examen	2
deprisa	2
montaña	2
durmiendo	2
disparar	2
entrenador	2
queso	2
entero	2
papeles	2
pones	2
modelo	2
fútbol	2
detener	2
lados	2
miembros	2
sábado	2
pongo	2
mataron	2
vuelvas	2
talento	2
descubrir	2
gordo	2
tribunal	2
toque	2
wow	2
hables	2
conocemos	2
haberme	2
dispuesto	2
tamaño	2
dejen	2
maravillosa	2
invitado	2
importantes	2
derechos	2
scott	2
declaración	2
claramente	2
pacientes	2
pérdida	2
in	2
iban	2
pudiste	2
profundo	2
gas	2
aeropuerto	2
consigue	2
olvidar	2
gloria	2
olvides	2
volviendo	2
coge	2
fué	2
llamaba	2
pete	2
tendrán	2
instituto	2
disparo	2
encuentras	2
querían	2
hablemos	2
dia	2
enviado	2
pertenece	2
sienta	2
pensó	2
cadáver	2
gracia	2
doctora	2
escuchen	2
amante	2
temporada	2
kim	2
cuerpos	2
amigas	2
larry	2
preguntaba	2
francés	2
mataste	2
techo	2
íbamos	2
protección	2
médicos	2
lisa	2
venganza	2
pensamos	2
walter	2
contó	2
discutir	2
comprendo	2
idiotas	2
enemigos	2
camisa	2
superior	2
criminal	2
preocupada	2
bote	2
escribió	2
llevamos	2
testigos	2
recoger	2
emily	2
truco	2
jason	2
original	2
pide	2
jeff	2
rosa	2
mama	2
negros	2
sobrevivir	2
rostro	2
crédito	2
compartir	2
saca	2
irás	2
pequeñas	2
veía	2
empezando	2
registro	2
continúa	2
grandioso	2
viniste	2
esquina	2
contado	2
tengamos	2
cientos	2
tormenta	2
relájate	2
siéntese	2
chocolate	2
matt	2
pedazo	2
tomo	2
olor	2
ciencia	2
kelly	2
conexión	2
vieron	2
salón	2
sucio	2
firma	2
vimos	2
pidiendo	2
casarse	2
bebida	2
tercer	2
propios	2
fuertes	2
lluvia	2
recién	2
tomaré	2
complicado	2
europa	2
toques	2
cámaras	2
visión	2
llego	2
americano	2
diversión	2
pareció	2
libras	2
curso	2
disco	2
probable	2
precioso	2
tenia	2
lago	2
leído	2
consiguió	2
parecido	2
material	2
discurso	2
entera	2
it	2
corta	2
completa	2
decirles	2
lunes	2
efectivo	2
cura	2
antigua	2
hablan	2
juntas	2
william	2
cáncer	2
funeral	2
jodido	2
dave	2
artista	2
favorito	2
guste	2
cae	2
termine	2
entrevista	2
sir	2
pintura	2
quieto	2
falso	2
india	2
corto	2
inteligencia	2
destruir	2
cargos	2
podías	2
mentiras	2
señoras	2
helado	2
felicidades	2
camioneta	2
mueve	2
aparte	2
rock	2
tumba	2
seguimos	2
hablaba	2
verle	2
mapa	2
tarea	2
cambió	2
móvil	2
equivocada	2
responder	2
vacío	2
felicitaciones	2
computadora	2
estudiante	2
muriendo	2
construir	2
conocen	2
clara	2
solución	2
mundial	2
plato	2
famoso	2
des	2
dirá	2
ambas	2
tecnología	2
notas	2
malditos	2
cabrón	2
condiciones	2
dudo	2
robó	2
escucho	2
laura	2
rápidamente	2
bordo	2
nieve	2
mensajes	2
fecha	2
violencia	2
n	2
sujeto	2
acciones	2
fría	2
droga	2
saldrá	2
suponía	2
empezamos	2
errores	2
grace	2
siglo	2
molesto	2
acabamos	2
sabéis	2
cortar	2
seria	2
muevas	2
fortuna	2
of	2
imaginar	2
archivos	2
presencia	2
familias	2
ey	2
quedas	2
solas	2
oficiales	2
aventura	2
gira	2
social	2
comunidad	2
annie	2
alan	2
cero	2
clark	2
esperamos	2
ocupada	2
muévete	2
convertido	2
carl	2
pieza	2
estómago	2
disparó	2
legal	2
conseguí	2
emma	2
carter	2
california	2
rara	2
estudiantes	2
reino	2
alegría	2
barrio	2
granja	2
podéis	2
esfuerzo	2
trabajaba	2
claire	2
perdóname	2
tesoro	2
empleo	2
compré	2
cirugía	2
dejamos	2
busco	2
trabajas	2
clave	2
aparentemente	2
bravo	2
ed	2
desearía	2
cerrada	2
new	2
chicago	2
controlar	2
pregunté	2
mostrar	2
piloto	2
pocas	2
tuvieron	2
ayudarle	2
bolso	2
llorando	2
kyle	2
duerme	2
dejarme	2
intentó	2
respirar	2
aparece	2
campaña	2
amistad	2
corriente	2
viven	2
huesos	2
invitados	2
planta	2
ritmo	2
respuestas	2
socio	2
esperas	2
caído	2
motor	2
mono	2
llevaron	2
página	2
poquito	2
u	2
habíamos	2
encontraremos	2
ruego	2
dejan	2
aburrido	2
paquete	2
